10213,"AT&T Mobility, LLC",12-CA-197589,Gainesville,FL,04/26/2017,,"Region 12, Tampa, Florida",Open,,
10214,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-197426,Las Vegas,NV,04/24/2017,,"Region 28, Phoenix, Arizona",Open,,
10215,"Local 1-S, RWDSU, UFCW, AFL-CIO (Macy's, Inc.)",02-CB-197518,New York,NY,04/24/2017,,"Region 02, New York, New York",Open,,
10216,Apex Linen Service Inc,28-CA-197190,Las Vegas,NV,04/19/2017,,"Region 28, Phoenix, Arizona",Open,,
10217,"TESLA, INC.",32-CA-197197,Fremont,CA,04/19/2017,,"Region 32, Oakland, California",Open,,
10218,Apex Linen Service Inc,28-CA-197182,Las Vegas,NV,04/19/2017,,"Region 28, Phoenix, Arizona",Open,,
10219,"Mendez Trucking, Inc.",22-RC-197006,BELLEVILLE,NJ,04/18/2017,,"Region 22, Newark, New Jersey",Open,,Mendez Trucking Inc.
10220,"New Concepts for Living, Inc.",22-CA-197088,Rochelle Park,NJ,04/18/2017,,"Region 22, Newark, New Jersey",Open,,
10221,"TESLA, INC.",32-CA-197091,Fremont,CA,04/18/2017,,"Region 32, Oakland, California",Open,,
10222,Apex Linen Service Inc.,28-CA-197069,Las Vegas,NV,04/18/2017,,"Region 28, Phoenix, Arizona",Open,,
10223,"TESLA, INC.",32-CA-197020,Fremont,CA,04/17/2017,,"Region 32, Oakland, California",Open,,
10224,"TESLA, INC.",32-CA-197058,Fremont,CA,04/17/2017,,"Region 32, Oakland, California",Open,,
10225,"CAREPOINT HEALTH, BAYONNE MEDICAL CENTER",22-CA-196938,BAYONNE,NJ,04/14/2017,,"Region 22, Newark, New Jersey",Open,,
10226,United States Postal Service,16-CA-196707,Houston,TX,04/11/2017,,"Region 16, Fort Worth, Texas",Open,,
10227,"Sheet Metal, Air, Rail, and Transportation Workers (SMART) Local 20 (Gallagher-Kaiser Corporation)",25-CE-196622,Indianapolis,IN,04/11/2017,,"Region 25, Indianapolis, Indiana",Open,,
10228,"LEGGETT & PLATT, INC.",09-CA-196608,Winchester,KY,04/10/2017,,"Region 09, Cincinnati, Ohio",Open,,
10229,"LEGGETT & PLATT, INC.",09-CA-196426,Winchester,KY,04/06/2017,,"Region 09, Cincinnati, Ohio",Open,,
10230,Apex Linen Service Inc,28-CA-196459,Las Vegas,NV,04/06/2017,,"Region 28, Phoenix, Arizona",Open,,
10231,"Merck, Sharp & Dohme Corp.",04-CA-196378,West Point,PA,04/06/2017,,"Region 04, Philadelphia, Pennsylvania",Open,,
10232,SPECIAL METALS,09-CA-196252,HUNTINGTON,WV,04/05/2017,,"Region 09, Cincinnati, Ohio",Open,,
10233,Apex Linen Service Inc,28-CA-196285,Las Vegas,NV,04/04/2017,,"Region 28, Phoenix, Arizona",Open,,
10234,"NEW CONCEPTS FOR LIVING, INC.",22-CA-195819,ROCHELLE PARK,NJ,03/30/2017,,"Region 22, Newark, New Jersey",Open,,
10235,Omni Hotels Management Corporation d/b/a Omni Scottsdale Resort & Spa at Montelucia,28-CA-195834,Paradise Valley,AZ,03/30/2017,,"Region 28, Phoenix, Arizona",Open,,
10236,United States Postal Service,16-CA-195777,Houston,TX,03/28/2017,,"Region 16, Fort Worth, Texas",Open,,
10237,United States Postal Service,16-CA-195780,Houston,TX,03/28/2017,,"Region 16, Fort Worth, Texas",Open,,
10238,Trane/Ingersoll Rand,22-CA-195725,TRENTON,NJ,03/28/2017,,"Region 22, Newark, New Jersey",Open,,
10239,United States Postal Service,16-CA-195793,Houston,TX,03/28/2017,,"Region 16, Fort Worth, Texas",Open,,
10240,Alaska Center for the Performing Arts,19-CA-195676,Anchorage,AK,03/27/2017,,"Region 19, Seattle, Washington",Open,,
10241,United States Postal Service,16-CA-195610,Houston,TX,03/27/2017,,"Region 16, Fort Worth, Texas",Open,,
10242,United States Postal Service,16-CA-195709,Houston,TX,03/27/2017,,"Region 16, Fort Worth, Texas",Open,,
10243,"Volvo Group North America, LLC",15-CA-195183,Byhalia,MS,03/21/2017,,"Region 15, New Orleans, Louisiana",Open,,
10244,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-195235,Las Vegas,NV,03/21/2017,,"Region 28, Phoenix, Arizona",Open,,
10245,IBT Local 135 (Builders First Source),25-CB-195323,Indianapolis,IN,03/20/2017,,"Region 25, Indianapolis, Indiana",Open,,
10246,REUTERS AMERICA LLC.,02-CA-195111,NEW YORK,NY,03/20/2017,,"Region 02, New York, New York",Open,,
10247,Comcast Cable,22-CA-195389,Fairfield,NJ,03/17/2017,,"Region 22, Newark, New Jersey",Open,,
10248,Hilton Resorts Corporation d/b/a Elara,28-CA-195042,Las Vegas,NV,03/16/2017,,"Region 28, Phoenix, Arizona",Open,,
10249,Trenton Emergency Medical Service,22-RC-195107,Trenton,NJ,03/16/2017,,"Region 22, Newark, New Jersey",Open,,
10250,Carolina Telephone And Telegraph Company d/b/a CenturyLink,10-CA-194887,Wake Forest,NC,03/16/2017,,"Region 10, Atlanta, Georgia",Open,,
10251,United States Postal Service,25-CA-195072,Fort Wayne,IN,03/15/2017,,"Region 25, Indianapolis, Indiana",Open,,
10252,HMR3-7141 LLC d/b/a CARL'S JR,31-CA-194874,Los Angeles,CA,03/14/2017,,"Region 31, Los Angeles, California",Open,,
10253,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-194790,Las Vegas,NV,03/14/2017,,"Region 28, Phoenix, Arizona",Open,,
10254,United States Postal Service,16-CA-194817,Houston,TX,03/10/2017,,"Region 16, Fort Worth, Texas",Open,,
10255,"Roadrunner Management Services, Inc.",31-CA-194668,Camarillo,CA,03/10/2017,,"Region 31, Los Angeles, California",Open,,
10256,"COUNTY AGENCY INC.,  AND ESPLANADE PARTNERS LTD. d/b/a ESPLANADE VENTURE PARTNERSHIP d/b/a THE ESPLANADE HOTEL, JOINT EMPLOYERS and 305 WEST END HOLDINGS, LLC d/b/a 305 WEST END AVENUE OPERATING, LLC AND ULTIMATE CARE MANAGEMEN6T ASSISTED LIVING MANAGEMENT6, LLC, A DIVISION OF THE ENGEL BURMAN GROUP d/b/a ULTIMATE CARE MANAGEMENT, LLC, JOINT EMPLOYERS",02-CA-195031,New York,NY,03/09/2017,,"Region 02, New York, New York",Open,,
10257,"The GEO Group, Inc.",19-CA-194484,Tacoma,WA,03/08/2017,,"Region 19, Seattle, Washington",Open,,
10258,United States Postal Service,28-CA-194544,Albuquerque,NM,03/08/2017,,"Region 28, Phoenix, Arizona",Open,,
10259,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-194471,Las Vegas,NV,03/07/2017,,"Region 28, Phoenix, Arizona",Open,,
10260,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-194450,Las Vegas,NV,03/07/2017,,"Region 28, Phoenix, Arizona",Open,,
10261,United States Postal Service,08-CA-194232,Cleveland,OH,03/06/2017,,"Region 08, Cleveland, Ohio",Open,,
10262,United States Postal Service,19-CA-194323,Seattle,WA,03/06/2017,,"Region 19, Seattle, Washington",Open,,
10263,"New York Hotel and Motel Trades Council, AFL-CIO (W Hotel Times Square)",02-CB-194283,New City,NY,03/03/2017,,"Region 02, New York, New York",Open,Dismissal Non-adjusted,
10264,StrongSteel of Alabama,15-CA-194178,Andalusia,AL,03/03/2017,,"Region 15, New Orleans, Louisiana",Open,,
10265,Oracle America,32-CA-194196,Santa Clara,CA,03/03/2017,,"Region 32, Oakland, California",Open,,
10266,Alaris Health at Rochelle Park,22-CA-194401,Rochelle Park,NJ,03/03/2017,,"Region 22, Newark, New Jersey",Open,,
10267,Omni Hotels Management Corporation d/b/a Omni Scottsdale Resort & Spa at Montelucia,28-CA-194262,Paradise Valley,AZ,03/03/2017,,"Region 28, Phoenix, Arizona",Open,,
10268,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-194194,Las Vegas,NV,03/03/2017,,"Region 28, Phoenix, Arizona",Open,,
10269,"East End Bus Lines, Inc. and Floyd Bus Company, Inc. as a single employer (Teamsters Local Union No. 1205).",29-CA-194097,Medford,NY,03/02/2017,,"Region 29, Brooklyn, New York",Open,,
10270,United Parcel Service,19-CA-194157,Redmond,WA,03/02/2017,,"Region 19, Seattle, Washington",Open,,
10271,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-194185,Las Vegas,NV,03/02/2017,,"Region 28, Phoenix, Arizona",Open,,
10272,ATI Wah Chang Millersburg,19-CA-194039,Albany,OR,03/01/2017,,"Region 19, Seattle, Washington",Open,,
10273,"LEGGETT & PLATT, INC.",09-CA-194057,Winchester,KY,03/01/2017,,"Region 09, Cincinnati, Ohio",Open,,
10274,"CP Anchorage Hotel 2, LLC, d/b/a Hilton Anchorage",19-CA-193656,Anchorage,AK,02/22/2017,,"Region 19, Seattle, Washington",Open,,
10275,American Medical Response,32-CA-193591,Marina,CA,02/22/2017,,"Region 32, Oakland, California",Open,,
10276,L-3 Communications,15-CA-193643,Madison,MS,02/22/2017,,"Region 15, New Orleans, Louisiana",Open,,
10277,Columbia Sussex Corp. d/b/a Hilton Anchorage,19-CA-193659,Anchorage,AK,02/22/2017,,"Region 19, Seattle, Washington",Open,,
10278,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-193581,Las Vegas,NV,02/21/2017,,"Region 28, Phoenix, Arizona",Open,,
10279,Bexar County Performing Arts Center Foundation d/b/a Tobin Center for the Performing Arts,16-CA-193636,San Antonio,TX,02/21/2017,,"Region 16, Fort Worth, Texas",Open,,
10280,"AT&T Mobility Services, Inc.",12-CA-193567,Sanford,FL,02/16/2017,,"Region 12, Tampa, Florida",Open,,
10281,Atlanticare Management LLC (d/b/a Putnam Ridge Nursing Home),02-CA-193189,Brewster,NY,02/16/2017,,"Region 02, New York, New York",Open,,
10282,Apex Linen Service Inc.,28-CA-193231,Las Vegas,NV,02/15/2017,,"Region 28, Phoenix, Arizona",Open,,
10283,Jay County REMC,25-CA-193393,Portland,IN,02/15/2017,,"Region 25, Indianapolis, Indiana",Open,,
10284,"Wynn Las Vegas, LLC",28-CA-193237,Las Vegas,NV,02/15/2017,,"Region 28, Phoenix, Arizona",Open,,
10285,"Wynn Las Vegas, LLC",28-CA-193230,Las Vegas,NV,02/15/2017,,"Region 28, Phoenix, Arizona",Open,,
10286,Pacific Gas & Electric Company,20-CA-193158,San Francisco,CA,02/14/2017,,"Region 20, San Francisco, California",Open,,
10287,Apex Linen Service Inc.,28-CA-193128,Las Vegas,NV,02/14/2017,,"Region 28, Phoenix, Arizona",Open,,
10288,AMC Theatres,02-CA-193038,New York,NY,02/14/2017,,"Region 02, New York, New York",Open,,
10289,Apex Linen Service Inc,28-CA-193126,Las Vegas,NV,02/13/2017,,"Region 28, Phoenix, Arizona",Open,,
10290,United States Postal Service,16-CA-193195,Coppell,TX,02/13/2017,,"Region 16, Fort Worth, Texas",Open,,
10291,United States Postal Service,16-CA-193219,Houston,TX,02/13/2017,,"Region 16, Fort Worth, Texas",Open,,
10292,"Event Productions, Inc.",32-CA-192966,Alameda,CA,02/13/2017,,"Region 32, Oakland, California",Open,,
10293,Orchids Paper Products Co.,14-CA-192908,Pryor,OK,02/10/2017,,"Region 14, Saint Louis, Missouri",Open,,
10294,United States Postal Service,16-CA-193089,Houston,TX,02/10/2017,,"Region 16, Fort Worth, Texas",Open,,
10295,"Verizon New Jersey, Inc.",22-CA-193046,Union,NJ,02/10/2017,,"Region 22, Newark, New Jersey",Open,,
10296,United States Postal Service,01-CA-192831,Boston,MA,02/10/2017,,"Region 01, Boston, Massachusetts",Open,,
10297,United States Postal Service,16-CA-192999,Houston,TX,02/10/2017,,"Region 16, Fort Worth, Texas",Open,,
10298,Quaker Oats Co.,25-CA-192798,Danville,IL,02/10/2017,,"Region 25, Indianapolis, Indiana",Open,,
10299,"Betteroads Asphalt, LLC and Betterecycling Corporation, single employer",12-CA-192850,San Juan,PR,02/10/2017,,"Region 12, Tampa, Florida",Open,,
10300,Unified Western Grocers,32-CA-192757,Stockton,CA,02/09/2017,,"Region 32, Oakland, California",Open,,
10301,L-3 Communications,15-CA-192767,MADISON,MS,02/08/2017,,"Region 15, New Orleans, Louisiana",Open,,
10302,L-3 Communications,15-CA-192775,MADISON,MS,02/08/2017,,"Region 15, New Orleans, Louisiana",Open,,
10303,"Apex Linen Service, Inc.",28-CA-192774,Las Vegas,NV,02/08/2017,,"Region 28, Phoenix, Arizona",Open,,
10304,Lorain County Community Action Agency,08-CA-192638,Lorain,OH,02/07/2017,,"Region 08, Cleveland, Ohio",Open,,
10305,Stanford Hospital and Clinics,32-CA-192703,Stanford,CA,02/07/2017,,"Region 32, Oakland, California",Open,,
10306,"GREYSTAR MANAGEMENT SERVICES, LP D/B/A GREYSTAR",32-CA-192653,Pittsburg,CA,02/07/2017,,"Region 32, Oakland, California",Open,,
10307,ADT LLC d/b/a ADT Security Services,03-CA-192545,Rochester,NY,02/06/2017,,"Region 03, Buffalo, New York",Open,,
10308,"XPO CARTAGE, INC.",21-CA-192602,Commerce,CA,02/03/2017,,"Region 21, Los Angeles, California",Open,,
10309,Sika Corporation,22-CA-192513,LYNDHURST,NJ,02/03/2017,,"Region 22, Newark, New Jersey",Open,,
10310,Apex Linen Service Inc.,28-CA-192349,Las Vegas,NV,02/02/2017,,"Region 28, Phoenix, Arizona",Open,,
10311,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-192354,Las Vegas,NV,02/02/2017,,"Region 28, Phoenix, Arizona",Open,,
10312,United States Postal Service,16-CA-192331,Houston,TX,02/01/2017,,"Region 16, Fort Worth, Texas",Open,,
10313,United States Postal Service,16-CA-192216,Greenville,TX,02/01/2017,,"Region 16, Fort Worth, Texas",Open,,
10314,Dish Network Corporation,16-CA-191970,North Richland Hills,TX,01/27/2017,,"Region 16, Fort Worth, Texas",Open,,
10315,Carole Ferrara Associates,02-CA-191988,New York,NY,01/26/2017,,"Region 02, New York, New York",Open,,
10316,HMR3-7141 LLC d/b/a Carl's Jr.,31-CA-192343,Los Angeles,CA,01/26/2017,,"Region 31, Los Angeles, California",Open,,
10317,HMR3-7141 LLC d/b/a CARL’S JR,31-CA-192345,Los Angeles,CA,01/26/2017,,"Region 31, Los Angeles, California",Open,,
10318,FCA US LLC,25-CA-191613,Belvidere,IL,01/23/2017,,"Region 25, Indianapolis, Indiana",Open,,
10319,Englewood Hospital and Medical Center,22-CA-191670,Englewood,NJ,01/20/2017,,"Region 22, Newark, New Jersey",Open,,
10320,StrongSteel of Alabama,15-CA-191573,ANDALUSIA,AL,01/19/2017,,"Region 15, New Orleans, Louisiana",Open,,
10321,"GENEX HOLDINGS, INC., D/B/A GENEX SERVICES, INC.",32-CA-191303,Pleasanton,CA,01/13/2017,,"Region 32, Oakland, California",Open,,
10322,MaxSent Security,19-CA-191066,Anchorage,AK,01/09/2017,,"Region 19, Seattle, Washington",Open,,
10323,MaxSent Security,19-CA-191053,Anchorage,AK,01/09/2017,,"Region 19, Seattle, Washington",Open,,
10324,First Student of America,19-CA-190922,Seattle,WA,01/06/2017,,"Region 19, Seattle, Washington",Open,,
10325,United Parcel Service,19-CA-190851,Seattle,WA,01/05/2017,,"Region 19, Seattle, Washington",Open,,
10326,"WinCo Foods, LLC and WinCo Holdings, Inc., a single employer",28-CA-190617,111 stores eight states,AZ,12/30/2016,,"Region 28, Phoenix, Arizona",Open,,
10327,"WinCo Foods, LLC and WinCo Holdings, Inc., a single employer",28-CA-190624,Gilbert,AZ,12/30/2016,,"Region 28, Phoenix, Arizona",Open,,
10328,Lion Elastomers,16-CA-190681,Port Neches,TX,12/29/2016,,"Region 16, Fort Worth, Texas",Open,,
10329,United States Postal Service,32-CA-190607,Reno,NV,12/29/2016,,"Region 32, Oakland, California",Open,,
10330,"Ford Motor Company, (Lima Engine Plant)",08-CA-190528,Lima,OH,12/29/2016,,"Region 08, Cleveland, Ohio",Open,,
10331,"Michigan Bell Telephone Company and AT&T Services, Inc., Joint Employers",07-CA-190631,Grand Rapids,MI,12/28/2016,,"Region 07, Detroit, Michigan",Open,,
10332,United States Postal Service,16-CA-190415,Dallas,TX,12/23/2016,,"Region 16, Fort Worth, Texas",Open,,
10333,United States Postal Service,16-CA-190327,Coppell,TX,12/21/2016,,"Region 16, Fort Worth, Texas",Open,,
10334,"Laminated Board, Inc.",22-RD-190318,Linden,NJ,12/21/2016,,"Region 22, Newark, New Jersey",Open,,
10335,"Falcon Trucking/Ragle Construction, Joint Employers",25-CA-190267,Newburgh,IN,12/20/2016,,"Region 25, Indianapolis, Indiana",Open,,
10336,Alaris Health at the Atrium,22-CA-190227,Jersey City,NJ,12/19/2016,,"Region 22, Newark, New Jersey",Open,,
10337,Asociación de Empleados del Estado Libre Asociado,12-CA-190208,San Juan,PR,12/19/2016,,"Region 12, Tampa, Florida",Open,,
10338,Durham School Services,13-CA-190074,Lake Villa,IL,12/16/2016,,"Region 13, Chicago, Illinois",Open,,
10339,NBC Universal Media LLC,02-UC-189945,New York,NY,12/16/2016,,"Region 02, New York, New York",Open,,
10340,Orchids Paper Products Co.,14-CA-190022,Pryor,OK,12/16/2016,,"Region 14, Saint Louis, Missouri",Open,,
10341,World Service West,31-CA-190161,Gardena,CA,12/16/2016,,"Region 31, Los Angeles, California",Open,,
10342,"Betteroads Asphalt, LLC and Betterecycling Corporation, single employer",12-CA-189888,SAN JUAN,PR,12/15/2016,,"Region 12, Tampa, Florida",Open,,
10343,"COUNTY AGENCY INC., AND ESPLANADE PARTNERS LTD. d/b/a ESPLANADE VENTURE PARTNERSHIP d/b/a THE ESPLANADE HOTEL, JOINT EMPLOYERS and 305 WEST END HOLDINGS, LLC d/b/a 305 WEST END AVENUE OPERATING, LLC AND ULTIMATE CARE MANAGEMEN6T ASSISTED LIVING MANAGEMENT6, LLC, A DIVISION OF THE ENGEL BURMAN GROUP d/b/a ULTIMATE CARE MANAGEMENT, LLC, JOINT EMPLOYERS",02-CA-189863,New York,NY,12/13/2016,,"Region 02, New York, New York",Open,,
10344,STRONGSTEEL OF ALABAMA,15-CA-189655,Andalusia,AL,12/12/2016,,"Region 15, New Orleans, Louisiana",Open,,
10345,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-189709,Las Vegas,NV,12/12/2016,,"Region 28, Phoenix, Arizona",Open,,
10346,"Valley Health System LLC, d/b/a Desert Springs Hospital Medical Center, and Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-189730,Las Vegas,NV,12/12/2016,,"Region 28, Phoenix, Arizona",Open,,
10347,"HOSPITAL OF BARSTOW, d/b/a BARSTOW COMMUNITY HOSPITAL, COMMUNITY HEALTH SYSTEMS, INC., and COMMUNITY HEALTH SYSTEMS PROFESSIONAL SERVICES CORPORATION, LLC, a single employer and/or joint emlpoyers and QUORUM HEALTH CORPORATION  and QHCCS, LLC, successor employers",31-CA-189833,Barstow,CA,12/09/2016,,"Region 31, Los Angeles, California",Open,,
10348,Teaneck Nursing Center,22-CA-189759,Teaneck,NJ,12/09/2016,,"Region 22, Newark, New Jersey",Open,,
10349,"Kaiser Foundation Health Plan, Inc.; Kaiser Foundation Hospitals; The Permanente Medical Group, Inc.",32-CA-189622,Oakland,CA,12/09/2016,,"Region 32, Oakland, California",Open,,
10350,Independent Federal Credit Union,25-CA-189600,Indianapolis,IN,12/09/2016,,"Region 25, Indianapolis, Indiana",Open,,
10351,United States Postal Service,16-CA-189473,Coppell,TX,12/07/2016,,"Region 16, Fort Worth, Texas",Open,,
10352,United States Postal  Service,12-CA-189410,Canovanas,PR,12/06/2016,,"Region 12, Tampa, Florida",Open,,
10353,Orchids Paper Products Co.,14-CA-189031,Pryor,OK,12/01/2016,,"Region 14, Saint Louis, Missouri",Open,,
10354,"Grape Tree Shores, Inc. d/b/a Divi Carina Bay Resorts",12-CA-189037,Christiansted,VI,11/30/2016,,"Region 12, Tampa, Florida",Open,,
10355,"Voices for International Business and Education, Inc. d/b/a International High School of New Orleans",15-CA-188941,New Orleans,LA,11/30/2016,,"Region 15, New Orleans, Louisiana",Open,,
10356,"PROFESSIONAL TRANSPORTATION, INC.",25-CA-188866,Indianapolis,IN,11/28/2016,,"Region 25, Indianapolis, Indiana",Open,,
10357,"East End Bus Lines, Inc. and Floyd Bus Company, Inc., A Single Employer",29-CA-188517,Medford,NY,11/21/2016,,"Region 29, Brooklyn, New York",Open,,
10358,"Zenique Hotel Management, LLC",32-CA-188522,San Jose,CA,11/21/2016,,"Region 32, Oakland, California",Open,,
10359,Orchids Paper Products Co.,14-CA-188413,Pryor,OK,11/18/2016,,"Region 14, Saint Louis, Missouri",Open,,
10360,"County Agency Inc. and Esplanade Partners Ltd. d/b/a Esplanade Venture Partnership d/b/a The Esplanade Hotel and 305 West End Holding, LLC d/b/a 305 West End Avenue Operating, LLC and Ultimate Care Assisted Living Management, LLC, A Division of The Engel Burman Group, d/b/a Ultimate Care Management, LLC, Joint Employers",02-CA-188405,New York,NY,11/17/2016,,"Region 02, New York, New York",Open,,
